"Station.No","Location","Date","Hour","API","Pollutant"
41,"Banting",2014-01-07,11,0,"0"
41,"Banting",2014-01-07,12,33,"*"
41,"Banting",2014-01-07,13,0,"0"
41,"Banting",2014-01-07,14,48,"c"
41,"Banting",2014-01-07,15,76,"c"
41,"Banting",2014-01-07,16,69,"c"
41,"Banting",2014-01-07,17,42,"c"
41,"Banting",2014-01-07,18,39,"c"
41,"Banting",2014-01-07,19,35,"*"
41,"Banting",2014-01-07,20,34,"*"
41,"Banting",2014-01-07,21,34,"*"
41,"Banting",2014-01-07,22,35,"*"
41,"Banting",2014-01-07,23,35,"*"
41,"Banting",2014-01-07,24,35,"*"
41,"Banting",2014-01-08,1,35,"*"
41,"Banting",2014-01-08,2,36,"*"
41,"Banting",2014-01-08,3,36,"*"
41,"Banting",2014-01-08,4,37,"*"
41,"Banting",2014-01-08,5,38,"*"
41,"Banting",2014-01-08,6,38,"*"
41,"Banting",2014-01-08,7,39,"*"
41,"Banting",2014-01-08,8,41,"*"
41,"Banting",2014-01-08,9,42,"*"
41,"Banting",2014-01-08,10,43,"*"
41,"Banting",2014-01-08,11,44,"*"
41,"Banting",2014-01-08,12,44,"*"
41,"Banting",2014-01-08,13,44,"*"
41,"Banting",2014-01-08,14,63,"c"
41,"Banting",2014-01-08,15,83,"c"
41,"Banting",2014-01-08,16,46,"*"
41,"Banting",2014-01-08,17,46,"*"
41,"Banting",2014-01-08,18,54,"c"
41,"Banting",2014-01-08,19,53,"c"
41,"Banting",2014-01-08,20,47,"c"
41,"Banting",2014-01-08,21,47,"*"
41,"Banting",2014-01-08,22,0,"0"
41,"Banting",2014-01-08,23,0,"0"
41,"Banting",2014-01-08,24,0,"0"
41,"Banting",2014-01-09,1,0,"0"
41,"Banting",2014-01-09,2,0,"0"
41,"Banting",2014-01-09,3,0,"0"
41,"Banting",2014-01-09,4,0,"0"
41,"Banting",2014-01-09,5,0,"0"
41,"Banting",2014-01-09,6,0,"0"
41,"Banting",2014-01-09,7,0,"0"
41,"Banting",2014-01-09,8,53,"*"
41,"Banting",2014-01-09,9,53,"*"
41,"Banting",2014-01-09,10,53,"*"
41,"Banting",2014-01-09,11,53,"*"
41,"Banting",2014-01-09,12,53,"*"
41,"Banting",2014-01-09,13,53,"*"
41,"Banting",2014-01-09,14,53,"*"
41,"Banting",2014-01-09,15,53,"*"
41,"Banting",2014-01-09,16,53,"*"
41,"Banting",2014-01-09,17,53,"*"
41,"Banting",2014-01-09,18,53,"*"
41,"Banting",2014-01-09,19,53,"*"
41,"Banting",2014-01-09,20,53,"*"
41,"Banting",2014-01-09,21,53,"*"
41,"Banting",2014-01-09,22,52,"*"
41,"Banting",2014-01-09,23,51,"*"
41,"Banting",2014-01-09,24,51,"*"
41,"Banting",2014-01-10,1,50,"*"
41,"Banting",2014-01-10,2,48,"*"
41,"Banting",2014-01-10,3,46,"*"
41,"Banting",2014-01-10,4,45,"*"
41,"Banting",2014-01-10,5,45,"*"
41,"Banting",2014-01-10,6,43,"*"
41,"Banting",2014-01-10,7,41,"*"
41,"Banting",2014-01-10,8,39,"*"
41,"Banting",2014-01-10,9,37,"*"
41,"Banting",2014-01-10,10,36,"*"
41,"Banting",2014-01-10,11,35,"*"
41,"Banting",2014-01-10,12,35,"*"
41,"Banting",2014-01-10,13,35,"*"
41,"Banting",2014-01-10,14,36,"*"
41,"Banting",2014-01-10,15,37,"*"
41,"Banting",2014-01-10,16,44,"c"
41,"Banting",2014-01-10,17,43,"c"
41,"Banting",2014-01-10,18,40,"*"
41,"Banting",2014-01-10,19,40,"*"
41,"Banting",2014-01-10,20,39,"*"
41,"Banting",2014-01-10,21,39,"*"
41,"Banting",2014-01-10,22,39,"*"
41,"Banting",2014-01-10,23,38,"*"
41,"Banting",2014-01-10,24,38,"*"
41,"Banting",2014-01-11,1,39,"*"
41,"Banting",2014-01-11,2,39,"*"
41,"Banting",2014-01-11,3,40,"*"
41,"Banting",2014-01-11,4,39,"*"
41,"Banting",2014-01-11,5,39,"*"
41,"Banting",2014-01-11,6,39,"*"
41,"Banting",2014-01-11,7,40,"*"
41,"Banting",2014-01-11,8,40,"*"
41,"Banting",2014-01-11,9,41,"*"
41,"Banting",2014-01-11,10,42,"*"
41,"Banting",2014-01-11,11,42,"*"
41,"Banting",2014-01-11,12,42,"*"
41,"Banting",2014-01-11,13,41,"*"
41,"Banting",2014-01-11,14,45,"c"
41,"Banting",2014-01-11,15,82,"c"
41,"Banting",2014-01-11,16,89,"c"
41,"Banting",2014-01-11,17,75,"c"
41,"Banting",2014-01-11,18,39,"*"
41,"Banting",2014-01-11,19,38,"*"
41,"Banting",2014-01-11,20,38,"*"
41,"Banting",2014-01-11,21,38,"*"
41,"Banting",2014-01-11,22,38,"*"
41,"Banting",2014-01-11,23,38,"*"
41,"Banting",2014-01-11,24,38,"*"
41,"Banting",2014-01-12,1,37,"*"
41,"Banting",2014-01-12,2,36,"*"
41,"Banting",2014-01-12,3,35,"*"
41,"Banting",2014-01-12,4,35,"*"
41,"Banting",2014-01-12,5,35,"*"
41,"Banting",2014-01-12,6,35,"*"
41,"Banting",2014-01-12,7,35,"*"
41,"Banting",2014-01-12,8,35,"*"
41,"Banting",2014-01-12,9,35,"*"
41,"Banting",2014-01-12,10,35,"*"
41,"Banting",2014-01-12,11,35,"*"
41,"Banting",2014-01-12,12,35,"*"
41,"Banting",2014-01-12,13,49,"c"
41,"Banting",2014-01-12,14,67,"c"
41,"Banting",2014-01-12,15,78,"c"
41,"Banting",2014-01-12,16,56,"c"
41,"Banting",2014-01-12,17,48,"c"
41,"Banting",2014-01-12,18,41,"c"
41,"Banting",2014-01-12,19,34,"*"
41,"Banting",2014-01-12,20,35,"c"
41,"Banting",2014-01-12,21,34,"*"
41,"Banting",2014-01-12,22,34,"*"
41,"Banting",2014-01-12,23,34,"*"
41,"Banting",2014-01-12,24,35,"*"
41,"Banting",2014-01-13,1,35,"*"
41,"Banting",2014-01-13,2,36,"*"
41,"Banting",2014-01-13,3,36,"*"
41,"Banting",2014-01-13,4,36,"*"
41,"Banting",2014-01-13,5,37,"*"
41,"Banting",2014-01-13,6,37,"*"
41,"Banting",2014-01-13,7,37,"*"
41,"Banting",2014-01-13,8,38,"*"
41,"Banting",2014-01-13,9,40,"*"
41,"Banting",2014-01-13,10,40,"*"
41,"Banting",2014-01-13,11,40,"*"
41,"Banting",2014-01-13,12,39,"*"
41,"Banting",2014-01-13,13,41,"c"
41,"Banting",2014-01-13,14,56,"c"
41,"Banting",2014-01-13,15,62,"c"
41,"Banting",2014-01-13,16,51,"c"
41,"Banting",2014-01-13,17,48,"c"
41,"Banting",2014-01-13,18,38,"*"
41,"Banting",2014-01-13,19,42,"c"
41,"Banting",2014-01-13,20,39,"*"
41,"Banting",2014-01-13,21,39,"*"
41,"Banting",2014-01-13,22,39,"*"
41,"Banting",2014-01-13,23,39,"*"
41,"Banting",2014-01-13,24,39,"*"
41,"Banting",2014-01-14,1,39,"*"
41,"Banting",2014-01-14,2,39,"*"
41,"Banting",2014-01-14,3,39,"*"
41,"Banting",2014-01-14,4,39,"*"
41,"Banting",2014-01-14,5,40,"*"
41,"Banting",2014-01-14,6,40,"*"
41,"Banting",2014-01-14,7,39,"*"
41,"Banting",2014-01-14,8,39,"*"
41,"Banting",2014-01-14,9,38,"*"
41,"Banting",2014-01-14,10,38,"*"
41,"Banting",2014-01-14,11,38,"*"
41,"Banting",2014-01-14,12,38,"*"
41,"Banting",2014-01-14,13,38,"*"
41,"Banting",2014-01-14,14,57,"c"
41,"Banting",2014-01-14,15,67,"c"
41,"Banting",2014-01-14,16,70,"c"
41,"Banting",2014-01-14,17,42,"*"
41,"Banting",2014-01-14,18,61,"c"
41,"Banting",2014-01-14,19,47,"c"
41,"Banting",2014-01-14,20,42,"*"
41,"Banting",2014-01-14,21,42,"*"
41,"Banting",2014-01-14,22,42,"*"
41,"Banting",2014-01-14,23,42,"*"
41,"Banting",2014-01-14,24,0,"0"
41,"Banting",2014-01-15,1,44,"*"
41,"Banting",2014-01-15,2,43,"*"
41,"Banting",2014-01-15,3,44,"*"
41,"Banting",2014-01-15,4,44,"*"
41,"Banting",2014-01-15,5,43,"*"
41,"Banting",2014-01-15,6,43,"*"
41,"Banting",2014-01-15,7,43,"*"
41,"Banting",2014-01-15,8,43,"*"
41,"Banting",2014-01-15,9,43,"*"
41,"Banting",2014-01-15,10,43,"*"
41,"Banting",2014-01-15,11,44,"*"
41,"Banting",2014-01-15,12,44,"*"
41,"Banting",2014-01-15,13,44,"*"
41,"Banting",2014-01-15,14,45,"c"
41,"Banting",2014-01-15,15,62,"c"
41,"Banting",2014-01-15,16,43,"*"
41,"Banting",2014-01-15,17,51,"c"
41,"Banting",2014-01-15,18,52,"c"
41,"Banting",2014-01-15,19,50,"c"
41,"Banting",2014-01-15,20,43,"*"
41,"Banting",2014-01-15,21,46,"*"
41,"Banting",2014-01-15,22,48,"*"
41,"Banting",2014-01-15,23,50,"*"
41,"Banting",2014-01-15,24,50,"*"
41,"Banting",2014-01-16,1,50,"*"
41,"Banting",2014-01-16,2,51,"*"
41,"Banting",2014-01-16,3,51,"*"
41,"Banting",2014-01-16,4,52,"*"
41,"Banting",2014-01-16,5,52,"*"
41,"Banting",2014-01-16,6,53,"*"
41,"Banting",2014-01-16,7,54,"*"
41,"Banting",2014-01-16,8,54,"*"
41,"Banting",2014-01-16,9,55,"*"
41,"Banting",2014-01-16,10,55,"*"
41,"Banting",2014-01-16,11,55,"*"
41,"Banting",2014-01-16,12,55,"*"
41,"Banting",2014-01-16,13,55,"*"
41,"Banting",2014-01-16,14,55,"*"
41,"Banting",2014-01-16,15,55,"*"
41,"Banting",2014-01-16,16,55,"*"
41,"Banting",2014-01-16,17,55,"*"
41,"Banting",2014-01-16,18,55,"*"
41,"Banting",2014-01-16,19,56,"*"
41,"Banting",2014-01-16,20,56,"*"
41,"Banting",2014-01-16,21,55,"*"
41,"Banting",2014-01-16,22,54,"*"
41,"Banting",2014-01-16,23,54,"*"
41,"Banting",2014-01-16,24,53,"*"
41,"Banting",2014-01-17,1,53,"*"
41,"Banting",2014-01-17,2,53,"*"
41,"Banting",2014-01-17,3,53,"*"
41,"Banting",2014-01-17,4,53,"*"
41,"Banting",2014-01-17,5,52,"*"
41,"Banting",2014-01-17,6,52,"*"
41,"Banting",2014-01-17,7,51,"*"
41,"Banting",2014-01-17,8,51,"*"
41,"Banting",2014-01-17,9,51,"*"
41,"Banting",2014-01-17,10,51,"*"
41,"Banting",2014-01-17,11,51,"*"
41,"Banting",2014-01-17,12,50,"*"
41,"Banting",2014-01-17,13,53,"c"
41,"Banting",2014-01-17,14,51,"*"
41,"Banting",2014-01-17,15,64,"c"
41,"Banting",2014-01-17,16,55,"c"
41,"Banting",2014-01-17,17,51,"*"
41,"Banting",2014-01-17,18,51,"*"
41,"Banting",2014-01-17,19,56,"c"
41,"Banting",2014-01-17,20,51,"*"
41,"Banting",2014-01-17,21,51,"*"
41,"Banting",2014-01-17,22,52,"*"
41,"Banting",2014-01-17,23,51,"*"
41,"Banting",2014-01-17,24,51,"*"
41,"Banting",2014-01-18,1,51,"*"
41,"Banting",2014-01-18,2,51,"*"
41,"Banting",2014-01-18,3,51,"*"
41,"Banting",2014-01-18,4,51,"*"
41,"Banting",2014-01-18,5,51,"*"
41,"Banting",2014-01-18,6,51,"*"
41,"Banting",2014-01-18,7,50,"*"
41,"Banting",2014-01-18,8,50,"*"
41,"Banting",2014-01-18,9,50,"*"
41,"Banting",2014-01-18,10,50,"*"
41,"Banting",2014-01-18,11,50,"*"
41,"Banting",2014-01-18,12,50,"*"
41,"Banting",2014-01-18,13,50,"*"
41,"Banting",2014-01-18,14,50,"*"
41,"Banting",2014-01-18,15,50,"*"
41,"Banting",2014-01-18,16,50,"*"
41,"Banting",2014-01-18,17,50,"*"
41,"Banting",2014-01-18,18,49,"*"
41,"Banting",2014-01-18,19,48,"*"
41,"Banting",2014-01-18,20,48,"*"
41,"Banting",2014-01-18,21,49,"*"
41,"Banting",2014-01-18,22,49,"*"
41,"Banting",2014-01-18,23,49,"*"
41,"Banting",2014-01-18,24,49,"*"
41,"Banting",2014-01-19,1,48,"*"
41,"Banting",2014-01-19,2,48,"*"
41,"Banting",2014-01-19,3,47,"*"
41,"Banting",2014-01-19,4,47,"*"
41,"Banting",2014-01-19,5,46,"*"
41,"Banting",2014-01-19,6,46,"*"
41,"Banting",2014-01-19,7,46,"*"
41,"Banting",2014-01-19,8,45,"*"
41,"Banting",2014-01-19,9,45,"*"
41,"Banting",2014-01-19,10,45,"*"
41,"Banting",2014-01-19,11,44,"*"
41,"Banting",2014-01-19,12,43,"*"
41,"Banting",2014-01-19,13,43,"*"
41,"Banting",2014-01-19,14,46,"c"
41,"Banting",2014-01-19,15,44,"c"
41,"Banting",2014-01-19,16,45,"c"
41,"Banting",2014-01-19,17,53,"c"
41,"Banting",2014-01-19,18,52,"c"
41,"Banting",2014-01-19,19,74,"c"
41,"Banting",2014-01-19,20,67,"c"
41,"Banting",2014-01-19,21,57,"c"
41,"Banting",2014-01-19,22,45,"*"
41,"Banting",2014-01-19,23,47,"*"
41,"Banting",2014-01-19,24,49,"*"
41,"Banting",2014-01-20,1,51,"*"
41,"Banting",2014-01-20,2,52,"*"
41,"Banting",2014-01-20,3,52,"*"
41,"Banting",2014-01-20,4,53,"*"
41,"Banting",2014-01-20,5,53,"*"
41,"Banting",2014-01-20,6,53,"*"
41,"Banting",2014-01-20,7,54,"*"
41,"Banting",2014-01-20,8,54,"*"
41,"Banting",2014-01-20,9,54,"*"
41,"Banting",2014-01-20,10,55,"*"
41,"Banting",2014-01-20,11,55,"*"
41,"Banting",2014-01-20,12,56,"*"
41,"Banting",2014-01-20,13,56,"*"
41,"Banting",2014-01-20,14,56,"*"
41,"Banting",2014-01-20,15,57,"*"
41,"Banting",2014-01-20,16,58,"*"
41,"Banting",2014-01-20,17,62,"c"
41,"Banting",2014-01-20,18,59,"*"
41,"Banting",2014-01-20,19,59,"*"
41,"Banting",2014-01-20,20,58,"*"
41,"Banting",2014-01-20,21,58,"*"
41,"Banting",2014-01-20,22,57,"*"
41,"Banting",2014-01-20,23,57,"*"
41,"Banting",2014-01-20,24,56,"*"
41,"Banting",2014-01-21,1,56,"*"
41,"Banting",2014-01-21,2,56,"*"
41,"Banting",2014-01-21,3,56,"*"
41,"Banting",2014-01-21,4,57,"*"
41,"Banting",2014-01-21,5,57,"*"
41,"Banting",2014-01-21,6,57,"*"
41,"Banting",2014-01-21,7,57,"*"
41,"Banting",2014-01-21,8,57,"*"
41,"Banting",2014-01-21,9,57,"*"
41,"Banting",2014-01-21,10,57,"*"
41,"Banting",2014-01-21,11,57,"*"
41,"Banting",2014-01-21,12,57,"*"
41,"Banting",2014-01-21,13,0,"0"
41,"Banting",2014-01-21,14,57,"*"
41,"Banting",2014-01-21,15,75,"c"
41,"Banting",2014-01-21,16,102,"c"
41,"Banting",2014-01-21,17,116,"c"
41,"Banting",2014-01-21,18,98,"c"
41,"Banting",2014-01-21,19,77,"c"
41,"Banting",2014-01-21,20,66,"c"
41,"Banting",2014-01-21,21,0,"0"
41,"Banting",2014-01-21,22,58,"*"
41,"Banting",2014-01-21,23,58,"*"
41,"Banting",2014-01-21,24,59,"*"
41,"Banting",2014-01-22,1,58,"*"
41,"Banting",2014-01-22,2,58,"*"
41,"Banting",2014-01-22,3,58,"*"
41,"Banting",2014-01-22,4,58,"*"
41,"Banting",2014-01-22,5,58,"*"
41,"Banting",2014-01-22,6,58,"*"
41,"Banting",2014-01-22,7,58,"*"
41,"Banting",2014-01-22,8,58,"*"
41,"Banting",2014-01-22,9,58,"*"
41,"Banting",2014-01-22,10,58,"*"
41,"Banting",2014-01-22,11,58,"*"
41,"Banting",2014-01-22,12,58,"*"
41,"Banting",2014-01-22,13,59,"*"
41,"Banting",2014-01-22,14,59,"*"
41,"Banting",2014-01-22,15,59,"*"
41,"Banting",2014-01-22,16,59,"*"
41,"Banting",2014-01-22,17,59,"*"
41,"Banting",2014-01-22,18,58,"*"
41,"Banting",2014-01-22,19,58,"*"
41,"Banting",2014-01-22,20,58,"*"
41,"Banting",2014-01-22,21,58,"*"
41,"Banting",2014-01-22,22,61,"*"
41,"Banting",2014-01-22,23,63,"*"
41,"Banting",2014-01-22,24,64,"*"
41,"Banting",2014-01-23,1,64,"*"
41,"Banting",2014-01-23,2,64,"*"
41,"Banting",2014-01-23,3,64,"*"
41,"Banting",2014-01-23,4,64,"*"
41,"Banting",2014-01-23,5,64,"*"
41,"Banting",2014-01-23,6,64,"*"
41,"Banting",2014-01-23,7,64,"*"
41,"Banting",2014-01-23,8,64,"*"
41,"Banting",2014-01-23,9,0,"0"
41,"Banting",2014-01-23,10,65,"*"
41,"Banting",2014-01-23,11,65,"*"
41,"Banting",2014-01-23,12,65,"*"
41,"Banting",2014-01-23,13,64,"*"
41,"Banting",2014-01-23,14,65,"c"
41,"Banting",2014-01-23,15,78,"c"
41,"Banting",2014-01-23,16,69,"c"
41,"Banting",2014-01-23,17,79,"c"
41,"Banting",2014-01-23,18,66,"c"
41,"Banting",2014-01-23,19,73,"c"
41,"Banting",2014-01-23,20,65,"*"
41,"Banting",2014-01-23,21,64,"*"
41,"Banting",2014-01-23,22,62,"*"
41,"Banting",2014-01-23,23,60,"*"
41,"Banting",2014-01-23,24,59,"*"
41,"Banting",2014-01-24,1,59,"*"
41,"Banting",2014-01-24,2,59,"*"
41,"Banting",2014-01-24,3,59,"*"
41,"Banting",2014-01-24,4,59,"*"
41,"Banting",2014-01-24,5,59,"*"
41,"Banting",2014-01-24,6,59,"*"
41,"Banting",2014-01-24,7,59,"*"
41,"Banting",2014-01-24,8,59,"*"
41,"Banting",2014-01-24,9,60,"*"
41,"Banting",2014-01-24,10,59,"*"
41,"Banting",2014-01-24,11,60,"*"
41,"Banting",2014-01-24,12,60,"*"
41,"Banting",2014-01-24,13,61,"*"
41,"Banting",2014-01-24,14,61,"*"
41,"Banting",2014-01-24,15,61,"*"
41,"Banting",2014-01-24,16,67,"c"
41,"Banting",2014-01-24,17,88,"c"
41,"Banting",2014-01-24,18,93,"c"
41,"Banting",2014-01-24,19,77,"c"
41,"Banting",2014-01-24,20,63,"*"
41,"Banting",2014-01-24,21,63,"*"
41,"Banting",2014-01-24,22,64,"*"
41,"Banting",2014-01-24,23,64,"*"
41,"Banting",2014-01-24,24,65,"*"
41,"Banting",2014-01-25,1,65,"*"
41,"Banting",2014-01-25,2,66,"*"
41,"Banting",2014-01-25,3,66,"*"
41,"Banting",2014-01-25,4,67,"*"
41,"Banting",2014-01-25,5,67,"*"
41,"Banting",2014-01-25,6,66,"*"
41,"Banting",2014-01-25,7,67,"*"
41,"Banting",2014-01-25,8,67,"*"
41,"Banting",2014-01-25,9,67,"*"
41,"Banting",2014-01-25,10,67,"*"
41,"Banting",2014-01-25,11,67,"*"
41,"Banting",2014-01-25,12,67,"*"
41,"Banting",2014-01-25,13,67,"*"
41,"Banting",2014-01-25,14,72,"c"
41,"Banting",2014-01-25,15,84,"c"
41,"Banting",2014-01-25,16,73,"c"
41,"Banting",2014-01-25,17,83,"c"
41,"Banting",2014-01-25,18,88,"c"
41,"Banting",2014-01-25,19,86,"c"
41,"Banting",2014-01-25,20,76,"c"
41,"Banting",2014-01-25,21,68,"*"
41,"Banting",2014-01-25,22,69,"*"
41,"Banting",2014-01-25,23,69,"*"
41,"Banting",2014-01-25,24,68,"*"
41,"Banting",2014-01-26,1,68,"*"
41,"Banting",2014-01-26,2,68,"*"
41,"Banting",2014-01-26,3,67,"*"
41,"Banting",2014-01-26,4,67,"*"
41,"Banting",2014-01-26,5,66,"*"
41,"Banting",2014-01-26,6,66,"*"
41,"Banting",2014-01-26,7,65,"*"
41,"Banting",2014-01-26,8,65,"*"
41,"Banting",2014-01-26,9,64,"*"
41,"Banting",2014-01-26,10,64,"*"
41,"Banting",2014-01-26,11,64,"*"
41,"Banting",2014-01-26,12,64,"*"
41,"Banting",2014-01-26,13,64,"*"
41,"Banting",2014-01-26,14,64,"*"
41,"Banting",2014-01-26,15,71,"c"
41,"Banting",2014-01-26,16,77,"c"
41,"Banting",2014-01-26,17,73,"c"
41,"Banting",2014-01-26,18,66,"c"
41,"Banting",2014-01-26,19,65,"*"
41,"Banting",2014-01-26,20,65,"*"
41,"Banting",2014-01-26,21,65,"*"
41,"Banting",2014-01-26,22,65,"*"
41,"Banting",2014-01-26,23,67,"*"
41,"Banting",2014-01-26,24,67,"*"
41,"Banting",2014-01-27,1,68,"*"
41,"Banting",2014-01-27,2,68,"*"
41,"Banting",2014-01-27,3,68,"*"
41,"Banting",2014-01-27,4,68,"*"
41,"Banting",2014-01-27,5,68,"*"
41,"Banting",2014-01-27,6,69,"*"
41,"Banting",2014-01-27,7,69,"*"
41,"Banting",2014-01-27,8,69,"*"
41,"Banting",2014-01-27,9,70,"*"
41,"Banting",2014-01-27,10,0,"0"
41,"Banting",2014-01-27,11,70,"*"
41,"Banting",2014-01-27,12,69,"*"
41,"Banting",2014-01-27,13,69,"*"
41,"Banting",2014-01-27,14,68,"*"
41,"Banting",2014-01-27,15,67,"*"
41,"Banting",2014-01-27,16,67,"*"
41,"Banting",2014-01-27,17,74,"c"
41,"Banting",2014-01-27,18,77,"c"
41,"Banting",2014-01-27,19,70,"c"
41,"Banting",2014-01-27,20,66,"*"
41,"Banting",2014-01-27,21,65,"*"
41,"Banting",2014-01-27,22,65,"*"
41,"Banting",2014-01-27,23,63,"*"
41,"Banting",2014-01-27,24,63,"*"
41,"Banting",2014-01-28,1,62,"*"
41,"Banting",2014-01-28,2,61,"*"
41,"Banting",2014-01-28,3,61,"*"
41,"Banting",2014-01-28,4,61,"*"
41,"Banting",2014-01-28,5,61,"*"
41,"Banting",2014-01-28,6,60,"*"
41,"Banting",2014-01-28,7,59,"*"
41,"Banting",2014-01-28,8,59,"*"
41,"Banting",2014-01-28,9,58,"*"
41,"Banting",2014-01-28,10,58,"*"
41,"Banting",2014-01-28,11,58,"*"
41,"Banting",2014-01-28,12,58,"*"
41,"Banting",2014-01-28,13,58,"*"
41,"Banting",2014-01-28,14,58,"*"
41,"Banting",2014-01-28,15,58,"*"
41,"Banting",2014-01-28,16,59,"*"
41,"Banting",2014-01-28,17,59,"*"
41,"Banting",2014-01-28,18,58,"*"
41,"Banting",2014-01-28,19,58,"*"
41,"Banting",2014-01-28,20,60,"*"
41,"Banting",2014-01-28,21,60,"*"
41,"Banting",2014-01-28,22,60,"*"
41,"Banting",2014-01-28,23,60,"*"
41,"Banting",2014-01-28,24,60,"*"
41,"Banting",2014-01-29,1,60,"*"
41,"Banting",2014-01-29,2,60,"*"
41,"Banting",2014-01-29,3,59,"*"
41,"Banting",2014-01-29,4,59,"*"
41,"Banting",2014-01-29,5,59,"*"
41,"Banting",2014-01-29,6,59,"*"
41,"Banting",2014-01-29,7,59,"*"
41,"Banting",2014-01-29,8,58,"*"
41,"Banting",2014-01-29,9,59,"*"
41,"Banting",2014-01-29,10,59,"*"
41,"Banting",2014-01-29,11,59,"*"
41,"Banting",2014-01-29,12,58,"*"
41,"Banting",2014-01-29,13,57,"*"
41,"Banting",2014-01-29,14,56,"*"
41,"Banting",2014-01-29,15,56,"*"
41,"Banting",2014-01-29,16,55,"*"
41,"Banting",2014-01-29,17,0,"0"
41,"Banting",2014-01-29,18,52,"*"
41,"Banting",2014-01-29,19,52,"*"
41,"Banting",2014-01-29,20,0,"0"
41,"Banting",2014-01-29,21,48,"*"
41,"Banting",2014-01-29,22,47,"*"
41,"Banting",2014-01-29,23,45,"*"
41,"Banting",2014-01-29,24,43,"*"
41,"Banting",2014-01-30,1,42,"*"
41,"Banting",2014-01-30,2,41,"*"
41,"Banting",2014-01-30,3,41,"*"
41,"Banting",2014-01-30,4,41,"*"
41,"Banting",2014-01-30,5,41,"*"
41,"Banting",2014-01-30,6,41,"*"
41,"Banting",2014-01-30,7,42,"*"
41,"Banting",2014-01-30,8,42,"*"
41,"Banting",2014-01-30,9,42,"*"
41,"Banting",2014-01-30,10,42,"*"
41,"Banting",2014-01-30,11,42,"*"
41,"Banting",2014-01-30,12,42,"*"
41,"Banting",2014-01-30,13,43,"*"
41,"Banting",2014-01-30,14,44,"c"
41,"Banting",2014-01-30,15,45,"c"
41,"Banting",2014-01-30,16,45,"c"
41,"Banting",2014-01-30,17,47,"c"
41,"Banting",2014-01-30,18,45,"c"
41,"Banting",2014-01-30,19,55,"c"
41,"Banting",2014-01-30,20,59,"c"
41,"Banting",2014-01-30,21,44,"*"
41,"Banting",2014-01-30,22,47,"*"
41,"Banting",2014-01-30,23,50,"*"
41,"Banting",2014-01-30,24,52,"*"
41,"Banting",2014-01-31,1,53,"*"
41,"Banting",2014-01-31,2,55,"*"
41,"Banting",2014-01-31,3,55,"*"
41,"Banting",2014-01-31,4,56,"*"
41,"Banting",2014-01-31,5,56,"*"
41,"Banting",2014-01-31,6,55,"*"
41,"Banting",2014-01-31,7,55,"*"
41,"Banting",2014-01-31,8,55,"*"
41,"Banting",2014-01-31,9,55,"*"
41,"Banting",2014-01-31,10,55,"*"
41,"Banting",2014-01-31,11,55,"*"
41,"Banting",2014-01-31,12,55,"*"
41,"Banting",2014-01-31,13,55,"*"
41,"Banting",2014-01-31,14,55,"*"
41,"Banting",2014-01-31,15,55,"*"
41,"Banting",2014-01-31,16,55,"*"
41,"Banting",2014-01-31,17,56,"*"
41,"Banting",2014-01-31,18,56,"*"
41,"Banting",2014-01-31,19,56,"*"
41,"Banting",2014-01-31,20,57,"*"
41,"Banting",2014-01-31,21,57,"*"
41,"Banting",2014-01-31,22,56,"*"
41,"Banting",2014-01-31,23,56,"*"
41,"Banting",2014-01-31,24,55,"*"
41,"Banting",2014-02-01,1,56,"*"
41,"Banting",2014-02-01,2,57,"*"
41,"Banting",2014-02-01,3,57,"*"
41,"Banting",2014-02-01,4,57,"*"
41,"Banting",2014-02-01,5,57,"*"
41,"Banting",2014-02-01,6,58,"*"
41,"Banting",2014-02-01,7,58,"*"
41,"Banting",2014-02-01,8,58,"*"
41,"Banting",2014-02-01,9,58,"*"
41,"Banting",2014-02-01,10,58,"*"
41,"Banting",2014-02-01,11,58,"*"
41,"Banting",2014-02-01,12,58,"*"
41,"Banting",2014-02-01,13,58,"*"
41,"Banting",2014-02-01,14,62,"c"
41,"Banting",2014-02-01,15,75,"c"
41,"Banting",2014-02-01,16,87,"c"
41,"Banting",2014-02-01,17,95,"c"
41,"Banting",2014-02-01,18,89,"c"
41,"Banting",2014-02-01,19,68,"c"
41,"Banting",2014-02-01,20,63,"c"
41,"Banting",2014-02-01,21,58,"*"
41,"Banting",2014-02-01,22,57,"*"
41,"Banting",2014-02-01,23,56,"*"
41,"Banting",2014-02-01,24,56,"*"
41,"Banting",2014-02-02,1,55,"*"
41,"Banting",2014-02-02,2,54,"*"
41,"Banting",2014-02-02,3,55,"*"
41,"Banting",2014-02-02,4,56,"*"
41,"Banting",2014-02-02,5,57,"*"
41,"Banting",2014-02-02,6,58,"*"
41,"Banting",2014-02-02,7,58,"*"
41,"Banting",2014-02-02,8,59,"*"
41,"Banting",2014-02-02,9,60,"*"
41,"Banting",2014-02-02,10,60,"*"
41,"Banting",2014-02-02,11,61,"*"
41,"Banting",2014-02-02,12,61,"*"
41,"Banting",2014-02-02,13,66,"c"
41,"Banting",2014-02-02,14,70,"c"
41,"Banting",2014-02-02,15,65,"c"
41,"Banting",2014-02-02,16,65,"c"
41,"Banting",2014-02-02,17,65,"c"
41,"Banting",2014-02-02,18,68,"c"
41,"Banting",2014-02-02,19,67,"c"
41,"Banting",2014-02-02,20,62,"*"
41,"Banting",2014-02-02,21,63,"*"
